name,id,alias,image_url,is_closed,url,review_count,categories,rating,coordinates_latitude,coordinates_longitude,transactions_delivery,transactions_pickup,transactions_restaurant_reservation,price,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,display_address,phone,display_phone,distance
Starbucks,CkX6T-wOk0ed3ImTe1xL4w,starbucks-chicago-201,https://s3-media1.fl.yelpcdn.com/bphoto/2RH4aRxhQwSuv_HQcX88VQ/o.jpg,False,https://www.yelp.com/biz/starbucks-chicago-201?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,72,coffee | Coffee & Tea,3.5,41.983781,-87.6578583267751,True,False,False,$$,1070 W Bryn Mawr Ave,,,Chicago,60660,US,IL,"1070 W Bryn Mawr Ave, Chicago, IL 60660",+17732711998,(773) 271-1998,452.98390015986064
Granville Anvil,iYeKONrMy1uKv6pmcp1stQ,granville-anvil-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/HyudRK5EJTK3JgDHTHowwg/o.jpg,False,https://www.yelp.com/biz/granville-anvil-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,45,gaybars | Gay Bars,4.0,41.9944012,-87.6596016,False,False,False,$,1137 W Granville Ave,,,Chicago,60660,US,IL,"1137 W Granville Ave, Chicago, IL 60660",+17739730006,(773) 973-0006,788.7832574549792
Cilantro Thai Kitchen,k89xsCIScYaGX-UDGzZLcA,cilantro-thai-kitchen-chicago-2,https://s3-media1.fl.yelpcdn.com/bphoto/L4-jZCZxxLS57cEG49NWzA/o.jpg,False,https://www.yelp.com/biz/cilantro-thai-kitchen-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,80,thai | Thai,3.5,41.99786,-87.66826,True,True,False,$,1509 W Devon Ave,,,Chicago,60660,US,IL,"1509 W Devon Ave, Chicago, IL 60660",+17736543924,(773) 654-3924,1341.61016792217
Peckish Pig,9yHnnJxj_iGMWk4V-mWeeg,peckish-pig-evanston,https://s3-media1.fl.yelpcdn.com/bphoto/lefMdtqTmURALTFrIpWGdg/o.jpg,False,https://www.yelp.com/biz/peckish-pig-evanston?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,579,"breakfast_brunch | Breakfast & Brunch, gastropubs | Gastropubs",4.0,42.0195832181394,-87.6793877759551,True,True,False,$$,623 Howard St,,,Evanston,60202,US,IL,"623 Howard St, Evanston, IL 60202",+18474916778,(847) 491-6778,3910.1571392810188
Dynamic African Restaurant Cuisine,YyANYhsZLKTRyZB8Vix4oQ,dynamic-african-restaurant-cuisine-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/WZU8wHkgMOo35ul4Z2tI0w/o.jpg,False,https://www.yelp.com/biz/dynamic-african-restaurant-cuisine-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,23,"african | African, vegan | Vegan",4.0,41.9896445,-87.6592858,True,False,False,$$,1127 W Thorndale Ave,,,Chicago,60660,US,IL,"1127 W Thorndale Ave, Chicago, IL 60660",+17737280082,(773) 728-0082,281.46114270151395
Sam's Chicken & Ribs,DQudA1BXKkgmxphB6r841g,sams-chicken-and-ribs-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/N6wbXWizW3B5sFV0pnPiTw/o.jpg,False,https://www.yelp.com/biz/sams-chicken-and-ribs-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,116,bbq | Barbeque,3.0,41.9946365,-87.6584816,True,True,False,$,1102 W Granville Ave,,,Chicago,60660,US,IL,"1102 W Granville Ave, Chicago, IL 60660",+17737640803,(773) 764-0803,833.872740743478
PR Italian Bistro,tL8lLGQaAnKb9I7a0vsGtg,pr-italian-bistro-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/YIJwK7cXTfbSHROth_hTmQ/o.jpg,False,https://www.yelp.com/biz/pr-italian-bistro-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,704,"italian | Italian, cocktailbars | Cocktail Bars, newamerican | American (New)",4.0,41.953063,-87.654755,True,False,False,$$,3908 N Sheridan Rd,,,Chicago,60613,US,IL,"3908 N Sheridan Rd, Chicago, IL 60613",+17734048955,(773) 404-8955,3838.495149810827
The Long Room,ijItniAY6ggVdNLv91Dy2w,the-long-room-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/KSXQcKEIR_JjC-MLS94Bsw/o.jpg,False,https://www.yelp.com/biz/the-long-room-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,295,"bars | Bars, coffee | Coffee & Tea, breakfast_brunch | Breakfast & Brunch",4.5,41.9543649269481,-87.6699660345912,True,False,False,$$,1612 W Irving Park Rd,,,Chicago,60613,US,IL,"1612 W Irving Park Rd, Chicago, IL 60613",+17736654500,(773) 665-4500,3744.164504307483
Berger Park,FnUbntxyR8E6xJhk4eS9Dg,berger-park-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/akjsISVSkK3jCuF9tYKJlg/o.jpg,False,https://www.yelp.com/biz/berger-park-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,21,"playgrounds | Playgrounds, parks | Parks",4.0,41.9947845,-87.6553686,False,False,False,,6205 N Sheridan Rd,,,Chicago,60660,US,IL,"6205 N Sheridan Rd, Chicago, IL 60660",+17737610376,(773) 761-0376,954.9003504495823
Edgewater Neighborhood,W3aiaCwT5GxCyvhdBM5i4w,edgewater-neighborhood-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/Q_vsRCiypWVYclxwAZWOhg/o.jpg,False,https://www.yelp.com/biz/edgewater-neighborhood-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,33,localflavor | Local Flavor,4.0,41.9910163879395,-87.6653823852539,False,False,False,,,,,Chicago,60660,US,IL,"Chicago, IL 60660",,,372.85074778312406
Dollop Coffee & Tea,g0mIxIj16ANKtdI9MRH1lQ,dollop-coffee-and-tea-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/CzTnzwwN3eLF1v9bo9_9Cg/o.jpg,False,https://www.yelp.com/biz/dollop-coffee-and-tea-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,502,coffee | Coffee & Tea,4.0,41.95807,-87.6495,True,False,False,$,4181 N Clarendon Ave,,,Chicago,60613,US,IL,"4181 N Clarendon Ave, Chicago, IL 60613",+17733601366,(773) 360-1366,3380.1951887974187
Uncommon Ground,zcMR0uDgshgPA0rauDlekA,uncommon-ground-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/gX5XHf1xDdDNj8789SJ10A/o.jpg,False,https://www.yelp.com/biz/uncommon-ground-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1071,"newamerican | American (New), breweries | Breweries",3.5,41.95125,-87.66007,True,True,False,$$,3800 N Clark St,,,Chicago,60613,US,IL,"3800 N Clark St, Chicago, IL 60613",+17739293680,(773) 929-3680,4016.6477365338224
Bar on Buena,MPfcgPwCcm3-imbg_BUNcA,bar-on-buena-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/J9Xr_5kRJUNSGwd7d6snTg/o.jpg,False,https://www.yelp.com/biz/bar-on-buena-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,540,"tradamerican | American (Traditional), pubs | Pubs",4.0,41.9585637,-87.653337,True,True,False,$$,910 W Buena Ave,,,Chicago,60613,US,IL,"910 W Buena Ave, Chicago, IL 60613",+17735258665,(773) 525-8665,3246.042945686847
Cunneen's,nIKYACMOwqlXkg3aaylrrQ,cunneens-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/fyPDzf5MbPk5gh_zkg54rQ/o.jpg,False,https://www.yelp.com/biz/cunneens-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,59,pubs | Pubs,4.0,41.998289333254,-87.666572232938,False,False,False,$,1424 W Devon Ave,,,Chicago,60626,US,IL,"1424 W Devon Ave, Chicago, IL 60626",+17732749317,(773) 274-9317,1316.9876821735604
Tac Quick,txerhr0c6RtWhlNWhWIB5Q,tac-quick-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/tM02f0WVz-NM2IhBJKX4Dg/o.jpg,False,https://www.yelp.com/biz/tac-quick-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,555,thai | Thai,4.0,41.9543649401989,-87.6550871455236,True,True,False,$$,1011 W Irving Park Rd,,,Chicago,60613,US,IL,"1011 W Irving Park Rd, Chicago, IL 60613",+17733275253,(773) 327-5253,3691.4317710182977
The Reservoir,xypCmZGXwNwayGla_geIAA,the-reservoir-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/WK_NP2m_ECNBXvLZqJaIHA/o.jpg,False,https://www.yelp.com/biz/the-reservoir-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,363,"newamerican | American (New), bars | Bars",4.0,41.9620989014783,-87.6517045497894,True,True,False,$$,844 W Montrose Ave,,,Chicago,60613,US,IL,"844 W Montrose Ave, Chicago, IL 60613",+17732754000,(773) 275-4000,2898.0463373173975
Uru Swati,fdYJPKM1FuZt4zErtS11ig,uru-swati-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/Eh0TXE8e19ukV2nWvWISBA/o.jpg,False,https://www.yelp.com/biz/uru-swati-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,563,"indpak | Indian, vegetarian | Vegetarian",3.5,41.99736,-87.69573,True,True,False,$,2629 W Devon Ave,,,Chicago,60659,US,IL,"2629 W Devon Ave, Chicago, IL 60659",+17733811010,(773) 381-1010,3115.4262013012617
China Palace,RmMRHFyFR5sGBdF47huxKg,china-palace-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/uEEcv1LklUdCB2Rb8S780Q/o.jpg,False,https://www.yelp.com/biz/china-palace-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,91,chinese | Chinese,3.0,41.9899139934233,-87.6594649392986,True,True,False,$,1129 W Thorndale Ave,,,Chicago,60660,US,IL,"1129 W Thorndale Ave, Chicago, IL 60660",+17732713010,(773) 271-3010,276.4897010670434
Anto Pizza & Pasta Chicago,ss_w9TZiXBnuBrTfrMtG4Q,anto-pizza-and-pasta-chicago-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/HhGIAjspw7BvOQAnRv2RiQ/o.jpg,False,https://www.yelp.com/biz/anto-pizza-and-pasta-chicago-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,104,italian | Italian,5.0,42.01578,-87.66985,True,True,False,,1547 W Jarvis,,,Chicago,60626,US,IL,"1547 W Jarvis, Chicago, IL 60626",+17739427427,(773) 942-7427,3262.744643122732
Kit Kat Lounge,IITu5GokSXIJC902vV_b0A,kit-kat-lounge-and-supper-club-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/JCOtTwIQiFaH0U7kHxdqiw/o.jpg,False,https://www.yelp.com/biz/kit-kat-lounge-and-supper-club-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,679,"newamerican | American (New), lounges | Lounges, cabaret | Cabaret",3.5,41.949263828004,-87.6497471053475,True,True,False,$$,3700 N Halsted St,,,Chicago,60613,US,IL,"3700 N Halsted St, Chicago, IL 60613",+17735251111,(773) 525-1111,4324.504777615159
The Curragh Irish Pub,4Q_JIImOacDhJ9oWXUNlfA,the-curragh-irish-pub-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/W0Bt4IhQHffGxr_u689mLw/o.jpg,False,https://www.yelp.com/biz/the-curragh-irish-pub-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,252,"irish | Irish, pubs | Pubs, burgers | Burgers",4.0,42.00318,-87.81622,True,True,False,$$,6705 N Northwest Hwy,,,Chicago,60631,US,IL,"6705 N Northwest Hwy, Chicago, IL 60631",+17737746170,(773) 774-6170,584.4099797466395
Boba Burger,ySR4zsqFedc_5IRsxVREUg,boba-burger-morton-grove-2,https://s3-media2.fl.yelpcdn.com/bphoto/CyQBimHkwJZiDasVu3MeLw/o.jpg,False,https://www.yelp.com/biz/boba-burger-morton-grove-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,481,"burgers | Burgers, asianfusion | Asian Fusion, bubbletea | Bubble Tea",4.5,42.03651,-87.8,True,False,False,$,8530 Waukegan Rd,,,Morton Grove,60053,US,IL,"8530 Waukegan Rd, Morton Grove, IL 60053",+18474107779,(847) 410-7779,3385.378479786363
LeFlour Cafe & Bakery,VLxSOcqJB9Q1xCPRiBgnSg,leflour-cafe-and-bakery-chicago-2,https://s3-media4.fl.yelpcdn.com/bphoto/13_auOlhBCIong3doGRnKQ/o.jpg,False,https://www.yelp.com/biz/leflour-cafe-and-bakery-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,102,"bakeries | Bakeries, coffee | Coffee & Tea, customcakes | Custom Cakes",4.5,42.002325,-87.8168816,False,False,False,$,6701 N Olmsted Ave,,,Chicago,60631,US,IL,"6701 N Olmsted Ave, Chicago, IL 60631",+17732192739,(773) 219-2739,682.5812703859269
Le Sucre Cakes & Cupcakes,O9y6SMUsiY7blh-6tNDRhg,le-sucre-cakes-and-cupcakes-niles,https://s3-media1.fl.yelpcdn.com/bphoto/c6gmmlcCFxYSiKPeBxH71w/o.jpg,False,https://www.yelp.com/biz/le-sucre-cakes-and-cupcakes-niles?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,201,bakeries | Bakeries,4.5,42.0260947197676,-87.8024413436651,True,False,False,$$,7962 N Waukegan Rd,,,Niles,60714,US,IL,"7962 N Waukegan Rd, Niles, IL 60714",+18479678427,(847) 967-8427,2218.3625613397617
Elliott's Seafood Grille and Chop House,EpNQZrIIQPO3WV34TSuceQ,elliotts-seafood-grille-and-chop-house-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/NAOpVvyzE56sia72Uva5mg/o.jpg,False,https://www.yelp.com/biz/elliotts-seafood-grille-and-chop-house-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,167,"seafood | Seafood, steak | Steakhouses",4.0,42.002315,-87.815963,True,False,False,$$$,6690 N Northwest Hwy,,,Chicago,60631,US,IL,"6690 N Northwest Hwy, Chicago, IL 60631",+17737755277,(773) 775-5277,644.6520672780817
Thalaivas Indian Kitchen,Awv4BXSgLUnE7B0zZbUzoA,thalaivas-indian-kitchen-park-ridge-3,https://s3-media2.fl.yelpcdn.com/bphoto/GtSr4TJ4PcfYNRu3q_Wl8A/o.jpg,False,https://www.yelp.com/biz/thalaivas-indian-kitchen-park-ridge-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,143,indpak | Indian,4.5,42.0095602448328,-87.8314223226969,True,True,False,$$,116 Main St,,,Park Ridge,60068,US,IL,"116 Main St, Park Ridge, IL 60068",+12245856034,(224) 585-6034,1443.302395533123
Joe Donut,2xCPiGpNlloLY7xN7Dn9qQ,joe-donut-niles,https://s3-media1.fl.yelpcdn.com/bphoto/YRf6yblgfNN62qjmWMeXnQ/o.jpg,False,https://www.yelp.com/biz/joe-donut-niles?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,189,"donuts | Donuts, burgers | Burgers, breakfast_brunch | Breakfast & Brunch",4.0,42.00866167,-87.79786,True,False,False,,6969 N Milwaukee Ave,,,Niles,60714,US,IL,"6969 N Milwaukee Ave, Niles, IL 60714",+18475960125,(847) 596-0125,1340.3490622716608
Pequod's Pizza,BWKeQ9pUvTbw0Eoq3WK1WQ,pequods-pizzeria-morton-grove,https://s3-media2.fl.yelpcdn.com/bphoto/GlC1ZxYVQ-Iy_zh6mzFlCw/o.jpg,False,https://www.yelp.com/biz/pequods-pizzeria-morton-grove?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1102,"pizza | Pizza, italian | Italian",4.0,42.03626,-87.78282,True,False,True,$$,8520 Fernald Ave,,,Morton Grove,60053,US,IL,"8520 Fernald Ave, Morton Grove, IL 60053",+18474709161,(847) 470-9161,4062.3389818216465
Holt's,VlWdCKBN3udJ9ISuu0vIhw,holts-park-ridge,https://s3-media2.fl.yelpcdn.com/bphoto/lenSgJxCg6dBq0OcEY7xQg/o.jpg,False,https://www.yelp.com/biz/holts-park-ridge?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,331,"pizza | Pizza, tradamerican | American (Traditional), beer_and_wine | Beer, Wine & Spirits",3.5,42.0098215846264,-87.8305747067702,True,False,False,$$,43 S Prospect,,,Park Ridge,60068,US,IL,"43 S Prospect, Park Ridge, IL 60068",+18477204484,(847) 720-4484,1377.4614044142338
Siam Treasure,9MIMfevyFe66wmzrHGLpug,siam-treasure-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/adbcSErXbYRu3QHAIBKUYQ/o.jpg,False,https://www.yelp.com/biz/siam-treasure-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,161,thai | Thai,4.0,42.01142,-87.80697,True,True,False,$,7152 N Harlem Ave,,,Chicago,60631,US,IL,"7152 N Harlem Ave, Chicago, IL 60631",+17737752781,(773) 775-2781,683.3995918363717
Moretti's Ristorante & Pizzeria,RuFarRa040fZOeSbW6T_5Q,morettis-ristorante-and-pizzeria-chicago-3,https://s3-media2.fl.yelpcdn.com/bphoto/euikaQRMVipaCDlFAs5vGA/o.jpg,False,https://www.yelp.com/biz/morettis-ristorante-and-pizzeria-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,412,"pizza | Pizza, italian | Italian, beerbar | Beer Bar",3.0,42.0028099,-87.81749,True,True,False,$$,6727 N Olmsted Ave,,,Chicago,60631,US,IL,"6727 N Olmsted Ave, Chicago, IL 60631",+17736311223,(773) 631-1223,652.139966725513
Reyes' Steakhouse,5fE1OO63G0xCfu-PB436jg,reyes-steakhouse-park-ridge,https://s3-media3.fl.yelpcdn.com/bphoto/g-AcOJBy7ax2I7fF8i25ag/o.jpg,False,https://www.yelp.com/biz/reyes-steakhouse-park-ridge?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,82,steak | Steakhouses,4.5,42.01169,-87.82872,True,False,False,,420 W Touhy Ave,,,Park Ridge,60068,US,IL,"420 W Touhy Ave, Park Ridge, IL 60068",+18476536901,(847) 653-6901,1282.4001293364138
Snappy Dog,SeOPYs6OmOkAuwhwwBuaCA,snappy-dog-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/EpghmuW8vNdAIbHW9TdLdg/o.jpg,False,https://www.yelp.com/biz/snappy-dog-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,101,hotdog | Hot Dogs,4.0,42.0022610722192,-87.815607637167,True,False,False,$,6682 1/2 N Nw Hwy,,,Chicago,60631,US,IL,"6682 1/2 N Nw Hwy, Chicago, IL 60631",+17737756700,(773) 775-6700,662.0473729382485
Brunch Cafe,kkJSmTFLo3PbcDGZCcDd0g,brunch-cafe-niles,https://s3-media2.fl.yelpcdn.com/bphoto/5ke6pdXlUAoTTqI7zmiwdg/o.jpg,False,https://www.yelp.com/biz/brunch-cafe-niles?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,352,breakfast_brunch | Breakfast & Brunch,4.5,42.04001,-87.84474,True,True,False,$$,8780 Dempster St,,,Niles,60714,US,IL,"8780 Dempster St, Niles, IL 60714",+18478136530,(847) 813-6530,4360.196470474667
Firewater Saloon - Edison Park,gf9D2BHIXMn1CWfn0Uv2YA,firewater-saloon-edison-park-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/dCTJ6rx6ti4SSMv1WfmKFA/o.jpg,False,https://www.yelp.com/biz/firewater-saloon-edison-park-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,250,"bbq | Barbeque, burgers | Burgers, sandwiches | Sandwiches",3.5,42.0024529,-87.8162537,True,True,False,$$,6689 N Oliphant Ave,,,Chicago,60631,US,IL,"6689 N Oliphant Ave, Chicago, IL 60631",+17736310020,(773) 631-0020,663.1620523675473
Shakou Park Ridge,o8QoqMz6pDt0bMSkxEIS1A,shakou-park-ridge-park-ridge,https://s3-media4.fl.yelpcdn.com/bphoto/_ihfj3UeRWeaf_xmLS_lpw/o.jpg,False,https://www.yelp.com/biz/shakou-park-ridge-park-ridge?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,237,"sushi | Sushi Bars, asianfusion | Asian Fusion, gluten_free | Gluten-Free",4.0,42.00885,-87.8322,True,False,False,$$,130 S Prospect Ave,,,Park Ridge,60068,US,IL,"130 S Prospect Ave, Park Ridge, IL 60068",+17734419900,(773) 441-9900,1502.4118935110234
Village Creamery,wh0dHRd0nUZfM2ljNlWPeQ,village-creamery-niles,https://s3-media2.fl.yelpcdn.com/bphoto/iLHkOEmGEq7DK33X4XoBHQ/o.jpg,False,https://www.yelp.com/biz/village-creamery-niles?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,218,icecream | Ice Cream & Frozen Yogurt,4.0,42.0265657315862,-87.8028647974133,False,False,False,$,8000 N Waukegan Rd,,,Niles,60714,US,IL,"8000 N Waukegan Rd, Niles, IL 60714",+18479659805,(847) 965-9805,2251.7522858351863
TAVA Fresh Taste of India,69FwwxDp7Eo3-ubrj3jC5w,tava-fresh-taste-of-india-morton-grove-3,https://s3-media1.fl.yelpcdn.com/bphoto/rw2r7LQQS5O_dxDxTFJtrQ/o.jpg,False,https://www.yelp.com/biz/tava-fresh-taste-of-india-morton-grove-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,607,"indpak | Indian, bars | Bars, vegetarian | Vegetarian",4.0,42.041477,-87.805516,False,True,False,$$,7172 Dempster St,,,Morton Grove,60053,US,IL,"7172 Dempster St, Morton Grove, IL 60053",+18479668282,(847) 966-8282,3777.537384617211
Beer On the Wall,sI9xxqSP3Skih2w9U7YJpg,beer-on-the-wall-park-ridge,https://s3-media1.fl.yelpcdn.com/bphoto/1dclhG5ZC-dfC8jOt8Rpsg/o.jpg,False,https://www.yelp.com/biz/beer-on-the-wall-park-ridge?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,67,"beer_and_wine | Beer, Wine & Spirits, beerbar | Beer Bar, coffee | Coffee & Tea",4.5,42.00964,-87.83199,False,False,False,$$,106 Main St,,,Park Ridge,60068,US,IL,"106 Main St, Park Ridge, IL 60068",+13127203732,(312) 720-3732,1483.622707825319
Que Onda Mexican Restaurant,nOFc3lA-hU4_XdCPmq23Rg,que-onda-mexican-restaurant-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/YAgv9YSHsqOFEOYYaOn_7g/o.jpg,False,https://www.yelp.com/biz/que-onda-mexican-restaurant-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,82,"mexican | Mexican, cocktailbars | Cocktail Bars",4.0,42.00304,-87.81613,True,False,False,$$,6701 N Northwest Hwy,,,Chicago,60631,US,IL,"6701 N Northwest Hwy, Chicago, IL 60631",+17738244000,(773) 824-4000,591.1974813250329
