id,name,area,alias,image_url,is_closed,url,review_count,categories,rating,coordinates_latitude,coordinates_longitude,transactions_delivery,transactions_pickup,transactions_restaurant_reservation,price,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,display_address,phone,display_phone,distance
_Uz-f9MeNG2QW6bFDkMKIQ,Lugano's Pizza,West Englewood,luganos-pizza-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/Cmu61pQy6OMvaI5XQHQBMQ/o.jpg,False,https://www.yelp.com/biz/luganos-pizza-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,24,pizza | Pizza,1.5,41.76043,-87.7026513,True,True,False,$$,7315 S Kedzie Ave,,,Chicago,60629,US,IL,"7315 S Kedzie Ave, Chicago, IL 60629",+17737766959,(773) 776-6959,3471.4004954369125
_V57W-xokqVcNp1j1LPN0w,Butch McGuire's,Gold Coast,butch-mcguires-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/2GV99G4VbONXmJYXB9uMVQ/o.jpg,False,https://www.yelp.com/biz/butch-mcguires-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,281,"irish | Irish, irish_pubs | Irish Pub, breakfast_brunch | Breakfast & Brunch",3.5,41.9040749,-87.6294822,True,True,False,$$,20 W Division St,,,Chicago,60610,US,IL,"20 W Division St, Chicago, IL 60610",+13123379080,(312) 337-9080,522.5239801842146
_VZn2o7EFzHktHaDbzXpjA,Red Star Bar,Greektown,the-red-star-bar-chicago-3,https://s3-media2.fl.yelpcdn.com/bphoto/0K9MO-TrDilHYnSW-kvbcg/o.jpg,False,https://www.yelp.com/biz/the-red-star-bar-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,4,"pizza | Pizza, bars | Bars, sandwiches | Sandwiches",3.5,41.88178,-87.64736,True,False,False,,1 N Halsted St,,,Chicago,60661,US,IL,"1 N Halsted St, Chicago, IL 60661",+13122078400,(312) 207-8400,270.63471593710096
_VbfDIqU-57r-D63kbVc3w,Maplewood Inn,Morgan Park,maplewood-inn-blue-island,https://s3-media2.fl.yelpcdn.com/bphoto/Zawa0ZlnZHvZi6M1od5PJg/o.jpg,False,https://www.yelp.com/biz/maplewood-inn-blue-island?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,3,bars | Bars,3.5,41.667038,-87.685623,False,False,False,,12432 Maple Ave,,,Blue Island,60406,US,IL,"12432 Maple Ave, Blue Island, IL 60406",+17083886735,(708) 388-6735,2902.103082868318
_WBoCkQxWTy5UPBu61IEUA,Alpha Gyros,South Deering,alpha-gyros-harvey,https://s3-media1.fl.yelpcdn.com/bphoto/6as9Q4qSyOhp1wmw87JjJw/o.jpg,False,https://www.yelp.com/biz/alpha-gyros-harvey?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,25,restaurants | Restaurants,4.5,41.62016,-87.67358,True,True,False,$,14815 Dixie Hwy,,,Harvey,60426,US,IL,"14815 Dixie Hwy, Harvey, IL 60426",+17085964511,(708) 596-4511,11662.27420966286
_WY0UqIRkZTNvcdzCmVmQQ,Potbelly Sandwich Shop,Mount Greenwood,potbelly-sandwich-shop-oak-lawn,https://s3-media3.fl.yelpcdn.com/bphoto/DVYiez2difmnpTZ4f4OQ6w/o.jpg,False,https://www.yelp.com/biz/potbelly-sandwich-shop-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,29,"sandwiches | Sandwiches, hotdogs | Fast Food, salad | Salad",3.5,41.7195464149928,-87.749249,True,True,False,$,5129 W 95th St,,,Oak Lawn,60453,US,IL,"5129 W 95th St, Oak Lawn, IL 60453",+17082291234,(708) 229-1234,3606.7401188251392
_X1iEA_pgo6LErTefkHmWA,L. Woods Tap & Pine Lodge,North Park,l-woods-tap-and-pine-lodge-lincolnwood,https://s3-media2.fl.yelpcdn.com/bphoto/8N4b5Brz0KNsHaNzwnzVHw/o.jpg,False,https://www.yelp.com/biz/l-woods-tap-and-pine-lodge-lincolnwood?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,892,"bbq | Barbeque, tradamerican | American (Traditional), gluten_free | Gluten-Free",4.0,42.0100908807828,-87.7378698840361,True,True,False,$$,7110 N Lincoln Ave,,,Lincolnwood,60712,US,IL,"7110 N Lincoln Ave, Lincolnwood, IL 60712",+18476773350,(847) 677-3350,2982.8406148985937
_X4oo0p7Lg4sjs5JtmRX6A,Tilly's Po'Boys,Hegewisch,tillys-poboys-calumet-city,https://s3-media3.fl.yelpcdn.com/bphoto/nm2LwfoE0DrqzRwHwWfiMQ/o.jpg,False,https://www.yelp.com/biz/tillys-poboys-calumet-city?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,238,"newamerican | American (New), cajun | Cajun/Creole, sandwiches | Sandwiches",3.0,41.5949783325195,-87.5605850219727,True,False,False,$$,1455 Ring Rd,,,Calumet City,60409,US,IL,"1455 Ring Rd, Calumet City, IL 60409",+17088684647,(708) 868-4647,7882.566380344749
_Y32xG_NYG0R1IRn9EccAg,La Gondola,Roscoe Village,la-gondola-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/uZJ__p5XOImbyjXvj2ej9A/o.jpg,False,https://www.yelp.com/biz/la-gondola-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,743,"pizza | Pizza, italian | Italian",4.0,41.9345793,-87.6686589,True,True,False,$$,2914 N Ashland Ave,,,Chicago,60657,US,IL,"2914 N Ashland Ave, Chicago, IL 60657",+17732484433,(773) 248-4433,1393.230471680796
_YSx4nbwQ69_sF-RXjSTjw,Rosati's Pizza,Mount Greenwood,rosatis-pizza-mt-greenwood,https://s3-media2.fl.yelpcdn.com/bphoto/7CBWVCHuJBs4iTNTueDZwg/o.jpg,False,https://www.yelp.com/biz/rosatis-pizza-mt-greenwood?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,27,"pizza | Pizza, italian | Italian, chicken_wings | Chicken Wings",2.5,41.692206,-87.700385,True,True,False,$,3150 W 111th St,,,Mt. Greenwood,60655,US,IL,"3150 W 111th St, Mt. Greenwood, IL 60655",+17732394900,(773) 239-4900,1475.4113648424118
_YicSGcaC7aYqVOYn6iUdQ,Bibibop Asian Grill,The Loop,bibibop-asian-grill-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/p4iRMeM4n_Zkp1VU133sAw/o.jpg,False,https://www.yelp.com/biz/bibibop-asian-grill-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,129,"asianfusion | Asian Fusion, korean | Korean, salad | Salad",4.5,41.8782721561378,-87.6267873501505,True,False,False,$,24 E Jackson Blvd,,,Chicago,60604,US,IL,"24 E Jackson Blvd, Chicago, IL 60604",+18722763804,(872) 276-3804,534.4471578906927
_Yx4OcyoYXTiI3xOzNgVyw,Pueblo Nuevo,Portage Park,pueblo-nuevo-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/gPSI8bY1liY1GELDF67ljg/o.jpg,False,https://www.yelp.com/biz/pueblo-nuevo-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,435,mexican | Mexican,4.5,41.960272,-87.76744,True,False,False,$,4342 N Central Ave,,,Chicago,60634,US,IL,"4342 N Central Ave, Chicago, IL 60634",+17732838058,(773) 283-8058,813.2506013428502
_ZkiGiDk-mAUnJbOF0_STQ,Burger Bull,Jefferson Park,burger-bull-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/y8l5TgxFLkJcylwaGlefuw/o.jpg,False,https://www.yelp.com/biz/burger-bull-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,82,"hotdogs | Fast Food, burgers | Burgers",3.5,41.985538482666,-87.7698364257812,True,True,False,$,5736 N Elston Ave,,,Chicago,60646,US,IL,"5736 N Elston Ave, Chicago, IL 60646",+17736287156,(773) 628-7156,329.1836775425717
_ZmSNQ1dOvY1ib8FBA9c6A,Decolores Burrito Joint,West Elsdon,decolores-burrito-joint-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/jhlXJxyReFMnZac8jIvyJw/o.jpg,False,https://www.yelp.com/biz/decolores-burrito-joint-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,116,mexican | Mexican,2.0,41.7880563930682,-87.7420726754285,False,False,False,$$,5700 S Cicero Ave,,Terminal B,Chicago,60638,US,IL,"5700 S Cicero Ave, Terminal B, Chicago, IL 60638",,,1679.633018341349
__Cyg8dz3HY6tKuOYk0X7w,Original Alps Pancake House,Irving Park,original-alps-pancake-house-chicago-3,https://s3-media3.fl.yelpcdn.com/bphoto/lgqDxOY1fd2J9ActRIms3w/o.jpg,False,https://www.yelp.com/biz/original-alps-pancake-house-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,264,"breakfast_brunch | Breakfast & Brunch, tradamerican | American (Traditional)",3.5,41.95345,-87.71927,True,True,False,$$,3637 W Irving Park Rd,,,Chicago,60618,US,IL,"3637 W Irving Park Rd, Chicago, IL 60618",+17732675112,(773) 267-5112,112.6346184960704
_aDftia5RSSBpDLHatEfFg,Nori Sushi Bar - Lakeview,Lincoln Park,nori-sushi-bar-lakeview-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/xn_2o08l5blQG7xqtMCyJg/o.jpg,False,https://www.yelp.com/biz/nori-sushi-bar-lakeview-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,505,"sushi | Sushi Bars, japanese | Japanese, asianfusion | Asian Fusion",4.0,41.932718,-87.653535,True,True,False,$$,954 W Diversey Pkwy,,,Chicago,60614,US,IL,"954 W Diversey Pkwy, Chicago, IL 60614",+17739041000,(773) 904-1000,1286.2312532476642
_akM0CIDsIS75Q4cpwYrTQ,Ohio Street Beach,River East,ohio-street-beach-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/R7yJbABk3H7ENbZInXuiQA/o.jpg,False,https://www.yelp.com/biz/ohio-street-beach-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,57,beaches | Beaches,4.0,41.8934251162939,-87.6128920515256,False,False,False,,400 N Lake Shore Dr,,,Chicago,60611,US,IL,"400 N Lake Shore Dr, Chicago, IL 60611",,,195.37173424947486
_akk97gxb21J5Syo2XSHrA,La Gozadera Restaurant & Bar,West Rogers Park,la-gozadera-restaurant-and-bar-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/AQQTaAvqu8fd2c5lGS2rrQ/o.jpg,False,https://www.yelp.com/biz/la-gozadera-restaurant-and-bar-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,23,colombian | Colombian,4.0,41.99072,-87.69378,True,True,False,$$,2542 W Peterson Ave,,,Chicago,60659,US,IL,"2542 W Peterson Ave, Chicago, IL 60659",+17737617500,(773) 761-7500,1185.2733695299532
_b69OdBNLhysN1jFlYNQiA,The Bongo Room,Wicker Park,the-bongo-room-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/deECN9GjDeI-gpBCT2k8cg/o.jpg,False,https://www.yelp.com/biz/the-bongo-room-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1589,"newamerican | American (New), breakfast_brunch | Breakfast & Brunch",4.0,41.90841,-87.67492,True,True,False,$$,1470 N Milwaukee Ave,,,Chicago,60622,US,IL,"1470 N Milwaukee Ave, Chicago, IL 60622",+17734890690,(773) 489-0690,168.5302162879287
_bef4ce33P1fsE89246KjQ,El Fuego Mexican Cuizine,Forest Glen,el-fuego-mexican-cuizine-skokie-2,https://s3-media3.fl.yelpcdn.com/bphoto/i-SMIdZbK9aoZwLrGD0qbA/o.jpg,False,https://www.yelp.com/biz/el-fuego-mexican-cuizine-skokie-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,197,mexican | Mexican,3.5,42.0269268,-87.7547449,True,True,False,$$,8018 Lincoln Ave,,,Skokie,60077,US,IL,"8018 Lincoln Ave, Skokie, IL 60077",+18479339233,(847) 933-9233,3410.9419970817567
_bqUZHWexs2S7iPbXHhNkQ,Mcdonald's 24 Hour Drive Thru,West Elsdon,mcdonalds-24-hour-drive-thru-chicago,,False,https://www.yelp.com/biz/mcdonalds-24-hour-drive-thru-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,2,burgers | Burgers,1.0,41.7971208752682,-87.7231559354661,False,False,False,,5253 S Pulaski Rd,,,Chicago,60632,US,IL,"5253 S Pulaski Rd, Chicago, IL 60632",,,188.38353341932566
_d5Br6nZWpBNwL-4isroJA,Yuzu Sushi & Robata Grill,Ukrainian Village,yuzu-sushi-and-robata-grill-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/NaSz6mtGZSepRcYcLIcMqw/o.jpg,False,https://www.yelp.com/biz/yuzu-sushi-and-robata-grill-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1698,"japanese | Japanese, sushi | Sushi Bars",4.0,41.89569,-87.67172,True,True,False,$$,1751 W Chicago Ave,,,Chicago,60622,US,IL,"1751 W Chicago Ave, Chicago, IL 60622",+13126664100,(312) 666-4100,461.2656180265504
_dsCbrcLGxM0xyfrhgCjxg,Chocolat Uzma,Chinatown,chocolat-uzma-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/sz00WbA9J7axH8qvkpe18g/o.jpg,False,https://www.yelp.com/biz/chocolat-uzma-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,61,"chocolate | Chocolatiers & Shops, icecream | Ice Cream & Frozen Yogurt",5.0,41.8571173626679,-87.6465406288361,True,True,False,$$,1900 S Halsted St,,,Chicago,60608,US,IL,"1900 S Halsted St, Chicago, IL 60608",+13126746984,(312) 674-6984,982.8928443715654
_e40bDkQebc7bC44GJ2EsQ,Daley’s Restaurant,Woodlawn,daley-s-restaurant-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/BnRAdXBriUL76YtQV5tLmg/o.jpg,False,https://www.yelp.com/biz/daley-s-restaurant-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,209,"diners | Diners, soulfood | Soul Food, breakfast_brunch | Breakfast & Brunch",4.0,41.780792,-87.605958,True,True,False,$$,6257 S Cottage Grove Ave,,,Chicago,60637,US,IL,"6257 S Cottage Grove Ave, Chicago, IL 60637",+17736436670,(773) 643-6670,1365.77822980589
_fIJuCXUC3dtX08sC4zwMg,Wings N Fins,Avalon Park,wings-n-fins-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/aVShQ59_6nn4JCq__iRUfA/o.jpg,False,https://www.yelp.com/biz/wings-n-fins-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,14,chicken_wings | Chicken Wings,4.0,41.7586687,-87.581753,True,True,False,$,1751 E 75th St,,,Chicago,60649,US,IL,"1751 E 75th St, Chicago, IL 60649",+17732560800,(773) 256-0800,1312.906502343824
_gIZM9kokVymvqan3Y3RLA,Antojitos Dona Maria,Clearing,antojitos-dona-maria-summit,https://s3-media2.fl.yelpcdn.com/bphoto/qY2Q-A-o2r-DwtWYwcmlJA/o.jpg,False,https://www.yelp.com/biz/antojitos-dona-maria-summit?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,86,"mexican | Mexican, latin | Latin American",4.5,41.78007,-87.81257,True,True,False,$,6121 S Archer Rd,,,Summit,60501,US,IL,"6121 S Archer Rd, Summit, IL 60501",+17089245167,(708) 924-5167,3641.1134768122256
_gcDPMZjM4rVO5ZVfM3xlA,Parson's Chicken & Fish,Logan Square,parsons-chicken-and-fish-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/IHtdG9vv-kRcU5nRdHnWRA/o.jpg,False,https://www.yelp.com/biz/parsons-chicken-and-fish-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1011,"newamerican | American (New), chickenshop | Chicken Shop",3.5,41.91758764277,-87.7013152429917,True,True,False,$$,2952 W Armitage,,,Chicago,60647,US,IL,"2952 W Armitage, Chicago, IL 60647",+17733843333,(773) 384-3333,903.9955930670594
_i1J5DhuTc4MquMSJjIQvw,Il Vicolo Trattoria,Austin,il-vicolo-trattoria-oak-park,https://s3-media3.fl.yelpcdn.com/bphoto/22n-Q04_zEzUOyPdIdxftQ/o.jpg,False,https://www.yelp.com/biz/il-vicolo-trattoria-oak-park?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,230,italian | Italian,4.0,41.8880161216767,-87.7942391464117,False,False,False,$$,116 Oak Park Ave,,,Oak Park,60301,US,IL,"116 Oak Park Ave, Oak Park, IL 60301",+17083865801,(708) 386-5801,2834.3901423067496
_iYOLsQrxQ_R-U-hGlBB6A,Ann's Bakery,Ukrainian Village,anns-bakery-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/BDFNIge9hz0uYgmPOUj_Pg/o.jpg,False,https://www.yelp.com/biz/anns-bakery-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,89,bakeries | Bakeries,3.5,41.8960999,-87.68179,True,False,False,$,2158 W Chicago Ave,,,Chicago,60622,US,IL,"2158 W Chicago Ave, Chicago, IL 60622",+17733845562,(773) 384-5562,403.0588775682005
_jWx3-zLN6agX95wlgxphg,Portillo's Hot Dogs,Forest Glen,portillos-hot-dogs-harwood-heights,https://s3-media1.fl.yelpcdn.com/bphoto/jRjt4kA45wLWPdwadq3Ryg/o.jpg,False,https://www.yelp.com/biz/portillos-hot-dogs-harwood-heights?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,318,"salad | Salad, burgers | Burgers, hotdog | Hot Dogs",2.5,41.9678207403546,-87.8101319074631,True,False,False,$,7308 W Lawrence Ave,,,Harwood Heights,60706,US,IL,"7308 W Lawrence Ave, Harwood Heights, IL 60706",+18724841919,(872) 484-1919,4697.5989324194925
_jj6vEM9_3Hkk1E7LGmUJQ,Taco Bell,West Englewood,taco-bell-chicago-46,https://s3-media4.fl.yelpcdn.com/bphoto/CeN5C2vzOJ0ai80vnu_ZIg/o.jpg,False,https://www.yelp.com/biz/taco-bell-chicago-46?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,2,"hotdogs | Fast Food, mexican | Mexican",4.5,41.809415,-87.675297,True,False,False,,4614 S Damen Ave,,,Chicago,60609,US,IL,"4614 S Damen Ave, Chicago, IL 60609",,,3738.8807694944517
_kfKtQsAZrcWZNLy_dZ22g,Los Tarritos,West Garfield Park,los-tarritos-berwyn,https://s3-media3.fl.yelpcdn.com/bphoto/2vVuqCroqU4oBIcrgnaIrw/o.jpg,False,https://www.yelp.com/biz/los-tarritos-berwyn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,27,latin | Latin American,4.5,41.8505124442262,-87.7808139891234,True,False,False,$$,6241 West Cermak Rd,,,Berwyn,60402,US,IL,"6241 West Cermak Rd, Berwyn, IL 60402",+17083175842,(708) 317-5842,4961.575312666075
_lKhp5xPoq1ZD-AVEtVulg,Chop Suey Kitchen,West Garfield Park,chop-suey-kitchen-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/EGRE9wXvHMTbzwNg57WMEQ/o.jpg,False,https://www.yelp.com/biz/chop-suey-kitchen-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,11,chinese | Chinese,4.0,41.8801773,-87.7596763,True,False,False,$,5353 W Madison St,,,Chicago,60644,US,IL,"5353 W Madison St, Chicago, IL 60644",+17733790311,(773) 379-0311,2260.3774511823576
_leDVjV6cL2vP-sLj1ajsg,Los Corrales Taqueria & Restaurant,Garfield Ridge,los-corrales-taqueria-and-restaurant-berwyn,https://s3-media3.fl.yelpcdn.com/bphoto/sSIi-_evmuhsdM3F2BBQ_w/o.jpg,False,https://www.yelp.com/biz/los-corrales-taqueria-and-restaurant-berwyn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,96,"mexican | Mexican, breakfast_brunch | Breakfast & Brunch",4.0,41.8433579,-87.7913074,True,True,False,$$,6713 W 26th St,,,Berwyn,60402,US,IL,"6713 W 26th St, Berwyn, IL 60402",+17084849063,(708) 484-9063,4978.083694792291
_ll1UGTyBAG4ZVDTMOMTeA,Harold’s Chicken on Broadway,Wrigleyville,harold-s-chicken-on-broadway-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/QTnr_UWASj_bDjEBht8pjw/o.jpg,False,https://www.yelp.com/biz/harold-s-chicken-on-broadway-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,18,"fishnchips | Fish & Chips, chicken_wings | Chicken Wings",2.5,41.95382,-87.64985,True,True,False,,3933 N Broadway,,,Chicago,60613,US,IL,"3933 N Broadway, Chicago, IL 60613",+17739008518,(773) 900-8518,586.0545139383078
_mvEpTQ7IuUs51cWXfzGKA,Tavern On Rush,Near North Side,tavern-on-rush-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/t_ZPzxy-jnQ8CN6WTJq3PA/o.jpg,False,https://www.yelp.com/biz/tavern-on-rush-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,996,"steak | Steakhouses, tradamerican | American (Traditional), breakfast_brunch | Breakfast & Brunch",3.5,41.9018219998443,-87.6279733472541,True,False,False,$$$,1031 N Rush St,,,Chicago,60611,US,IL,"1031 N Rush St, Chicago, IL 60611",+13126649600,(312) 664-9600,321.2559467630975
_n3OmwreEGPQmiHKklsD8w,San Soo Gab San,Lincoln Square,san-soo-gab-san-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/KWYt16MRbAF5uajRV-cWcg/o.jpg,False,https://www.yelp.com/biz/san-soo-gab-san-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1306,"korean | Korean, bbq | Barbeque, panasian | Pan Asian",3.5,41.9775897881067,-87.6887278533035,True,True,False,$$,5247 N Western Ave,,,Chicago,60625,US,IL,"5247 N Western Ave, Chicago, IL 60625",+17733341589,(773) 334-1589,180.3342496732923
_oebVbxZTWP-QGQMubeSjA,Popeyes Louisiana Kitchen,Scottsdale,popeyes-louisiana-kitchen-burbank-3,https://s3-media3.fl.yelpcdn.com/bphoto/mfiw8F1sjZYmhLo8XMPQig/o.jpg,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-burbank-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,47,"hotdogs | Fast Food, chicken_wings | Chicken Wings",1.0,41.753899,-87.743347,False,False,False,$,4809 W 77th St,,,Burbank,60459,US,IL,"4809 W 77th St, Burbank, IL 60459",+17084237744,(708) 423-7744,1442.2876358841838
_p5ibLUivU66x38gDvExPw,Salerno's Pizza of Chicago,River West,salernos-pizza-of-chicago-chicago-7,https://s3-media4.fl.yelpcdn.com/bphoto/dc8C1Dhk4mNQYf5dM5pUXA/o.jpg,False,https://www.yelp.com/biz/salernos-pizza-of-chicago-chicago-7?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,334,"italian | Italian, pizza | Pizza, sandwiches | Sandwiches",3.5,41.89086,-87.65759,True,True,False,$$,1201 W Grand Ave,,,Chicago,60622,US,IL,"1201 W Grand Ave, Chicago, IL 60622",+13126663444,(312) 666-3444,860.1447284521038
